Neighbourhood,Venue,Venue Latitude,Venue Longitude,Venue Category
Moabit Ost,Steigenberger Spa,52.523586613570636,13.368029293903854,Spa
Moabit Ost,go asia 東 Asien Supermarkt,52.52649613755785,13.341554403305054,Grocery Store
Moabit Ost,Calumet Photographic,52.523183,13.366734,Camera Store
Moabit Ost,Bata Bar & Billiards,52.53041363653681,13.367150017595907,Pool Hall
Moabit Ost,Taverna Amphipolis,52.5283773025609,13.341430713623419,Taverna
Moabit Ost,CrossFit Mitte,52.53092593054399,13.36744992809018,Gym / Fitness Center
Moabit Ost,Schlosspark Bellevue,52.517970572031565,13.351049423217773,Park
Moabit Ost,MEININGER Hotel Berlin Tiergarten,52.52657220109225,13.344305319557076,Hotel
Moabit Ost,Schloss Bellevue,52.51760496714228,13.352798223495483,Palace
Moabit Ost,Monopol,52.52395827347707,13.349390095484578,Restaurant
Moabit Ost,Pret A Manger,52.524322,13.369473,Sandwich Place
Moabit Ost,Lir Irish Pub,52.520284479191844,13.344340720449152,Irish Pub
Moabit Ost,Bellevue-Ufer,52.51856059314833,13.3518648147583,Waterfront
Moabit Ost,Agra - Indian Cuisine,52.52448584793399,13.349313669086767,Indian Restaurant
Moabit Ost,Zollpackhof,52.52122279223264,13.367035220106201,Beer Garden
Moabit Ost,Balikci Ergün,52.51973918415058,13.357100152637567,Seafood Restaurant
Moabit Ost,dm-drogerie markt,52.5266087,13.3419837,Drugstore
Moabit Ost,Stadtbad Tiergarten,52.527150605558774,13.360738461420459,Pool
Moabit Ost,Steigenberger Hotel Am Kanzleramt,52.523609784492315,13.368045438056027,Hotel
Moabit Ost,Valladares,52.53360636248186,13.34714700986925,Vegetarian / Vegan Restaurant
Moabit Ost,cafe paci,52.52312176763155,13.348946663083227,Coffee Shop
Moabit Ost,Kapitel 21,52.534227218224956,13.3589587015282,Bar
Moabit Ost,AMERON Hotel ABION Villa,52.5227296866735,13.346757888793944,Hotel
Moabit Ost,Osmanya,52.530963383137504,13.34683636051725,Turkish Restaurant
Moabit Ost,Mercure Hotel MOA Berlin,52.53208518021409,13.344259482313191,Hotel
Moabit Ost,ibis Berlin Hauptbahnhof,52.5269289,13.3700036,Hotel
Moabit Ost,Zaffke,52.533541340966075,13.350150744736592,Bar
Moabit Ost,FIT STAR Fitnessstudio Berlin-Moabit,52.5264973,13.3420837,Gym / Fitness Center
Moabit Ost,Wilhelms-Burger,52.52775903929864,13.341485459948792,Burger Joint
Moabit Ost,Trattoria da Luma,52.531531708133606,13.344550872952926,Trattoria/Osteria
Moabit Ost,FitX,52.527191,13.3438505,Gym / Fitness Center
Moabit Ost,Geschichtspark Zellengefängnis Moabit,52.5267922221595,13.365876776824466,Historic Site
Moabit Ost,KOWSKI,52.527820615830024,13.341444789252778,Bar
Moabit Ost,zwölf.uhr.mittags,52.522755798363264,13.348978757858275,Bistro
Moabit Ost,CARL & SOPHIE Spree Restaurant,52.522975,13.34587,Restaurant
Moabit Ost,Berlin Hauptbahnhof,52.52485121086412,13.369781970977781,Train Station
Moabit Ost,IntercityHotel Berlin Hauptbahnhof,52.52355041095177,13.367036174090213,Hotel
Moabit Ost,Kulturfabrik Moabit,52.53424343604285,13.359332084655762,General Entertainment
Moabit Ost,Motel One Berlin-Hauptbahnhof,52.525657363190966,13.36588203907013,Hotel
Moabit Ost,Trattoria Fidelia,52.51955951606555,13.355715313467421,Italian Restaurant
Moabit Ost,Hertha BSC Fanshop,52.525451217010485,13.36915385083878,Sporting Goods Shop
Moabit Ost,Netto Marken-Discount,52.53228274,13.36005898,Supermarket
Moabit Ost,Tucano Coffee,52.52260891990654,13.368006348609924,Coffee Shop
Moabit Ost,dm-drogerie markt,52.5268181,13.343692,Drugstore
Moabit Ost,Kanzlerpark,52.52018107026926,13.362979888916016,Park
Moabit Ost,Movinga,52.52892022,13.34413968,IT Services
Moabit Ost,Sönmez Baklava Manufaktur,52.52646599096769,13.340957566636522,Pastry Shop
Moabit Ost,Wonder Waffel,52.526483,13.343541,Ice Cream Shop
Moabit Ost,Casa Matti,52.522048049039014,13.348738867824297,Italian Restaurant
Moabit Ost,ALDI NORD,52.52440850146126,13.36388068859716,Supermarket
Moabit Ost,LPG biomarkt,52.523586983293995,13.346455899661084,Organic Grocery
Moabit Ost,Magnus-Hirschfeld-Ufer,52.51900208371135,13.361091613769531,Trail
Moabit Ost,Ampelmann Shop,52.525321196205375,13.369288444519041,Souvenir Shop
Moabit Ost,Alverdes,52.524975,13.343085,Restaurant
Moabit Ost,Döner Turm,52.526672,13.341356,Doner Restaurant
Moabit Ost,Angkor Wat,52.52037677752846,13.355765000801808,Asian Restaurant
Moabit Ost,Ristorante Don Giovanni,52.523414557698686,13.359653626757575,Italian Restaurant
Moabit Ost,McFIT,52.5248641,13.3455452,Gym / Fitness Center
Moabit Ost,Mixtape - Bagel Burgers,52.524280440308054,13.349439953248078,Burger Joint
Moabit Ost,Ameron Hotel Abion Spreebogen Berlin,52.523105149572636,13.345906880373946,Hotel
Moabit Ost,Buchstabenmuseum,52.520003,13.344753,Art Museum
Moabit Ost,Gosch Sylt,52.52498212901583,13.369450001689144,Seafood Restaurant
Moabit Ost,REWE,52.532374,13.366118,Supermarket
Moabit Ost,Vapiano,52.524531030450646,13.369383823373937,Italian Restaurant
Moabit Ost,Curry 36,52.52453788450955,13.369406461715696,Currywurst Joint
Moabit Ost,A&O Berlin Hauptbahnhof,52.52910970491638,13.363469719747277,Hostel
Moabit Ost,Absolut Curry,52.5201484273184,13.347306867534536,Currywurst Joint
Moabit Ost,Viet Snack‘s,52.52438735565754,13.35014023305691,Vietnamese Restaurant
Moabit Ost,H&M,52.52666,13.344765,Clothing Store
Moabit Ost,Otti Grill,52.524337855135244,13.350813627585522,Doner Restaurant
Moabit Ost,Original Gemüse Döner 46,52.53096340410308,13.347173209762893,Doner Restaurant
Moabit Ost,Kleiner Tiergarten,52.52564684229104,13.343458390377009,Park
Moabit Ost,Relay,52.52464630864076,13.369669103412889,Newsstand
Moabit Ost,Starbucks,52.52449871855808,13.369771242141724,Coffee Shop
Moabit Ost,OM Restaurant,52.52256067608402,13.348778072604672,Indian Restaurant
Moabit Ost,Zur Quelle,52.52531500358521,13.343078854232363,Pub
Moabit Ost,Lehrter Siebzehn,52.52971877254127,13.364578677793258,Art Gallery
Moabit Ost,Hoa Nam,52.529179,13.351197,Sushi Restaurant
Parkviertel,Volkspark Rehberge,52.55176404566446,13.3309006690979,Park
Parkviertel,Eiscafé Kibo,52.5520339786886,13.341582787328937,Ice Cream Shop
Parkviertel,Opatija-Grill,52.556848858156314,13.341031750472574,Restaurant
Parkviertel,Yıldız Café Gözleme,52.5513354526172,13.350238441132605,Café
Parkviertel,Goethepark,52.54682890763911,13.338853467149123,Park
Parkviertel,Schatulle,52.554296,13.331135,Café
Parkviertel,Flop,52.554813351937966,13.341457509071999,Bar
Parkviertel,Flop Café,52.55515,13.341183,Café
Parkviertel,City Kino Wedding,52.55847041337959,13.339238274410109,Movie Theater
Parkviertel,Lale,52.55424181558181,13.345153017174328,Bar
Parkviertel,Kaufland,52.55356695576731,13.345989707322405,Big Box Store
Parkviertel,Alin Gaza Kitchen,52.551783,13.349312,Middle Eastern Restaurant
Parkviertel,EDEKA Fromm,52.5526436,13.3475541,Supermarket
Parkviertel,Ringerstatue,52.550873,13.334589,Outdoor Sculpture
Parkviertel,Stadion Rehberge,52.552206425665396,13.332467079162598,Soccer Field
Parkviertel,Bewegungsparcours im Volkspark Rehberge,52.549085,13.336501,Track
Parkviertel,BSC Rehberge 1945 e.V.,52.549662170075635,13.338990211486815,Tennis Court
Parkviertel,Hasina eatery,52.55555835118086,13.34417739107632,Indian Restaurant
Parkviertel,Mephisto Pizza & Pasta,52.55582838132762,13.342649917441307,Pizza Place
Parkviertel,Escape Lounge,52.56041778846742,13.334640254870678,Hookah Bar
Parkviertel,U Rehberge,52.55632911126901,13.341565132141113,Metro Station
Parkviertel,eis bellisssimo,52.555554497172935,13.343388511434837,Ice Cream Shop
Parkviertel,Diamantfabrikken,52.555298,13.343908,Tattoo Parlor
Parkviertel,Köfte Haus,52.55463032046307,13.344605382136292,Burger Joint
Parkviertel,Döneria,52.553946273383296,13.346005290786541,Doner Restaurant
Parkviertel,Aral,52.546403,13.345187,Gas Station
Parkviertel,H Türkenstraße,52.55342691262654,13.346908807071836,Bus Stop
Parkviertel,MiLette,52.549347,13.347144,Ice Cream Shop
Parkviertel,Bücher fürs Leben / DHL Paket Shop,52.55178963866186,13.348561751972134,Bookstore
Parkviertel,H Seestraße / Amrumer Straße,52.54668526922556,13.344728073314231,Tram Station
Parkviertel,Spielplatz am Dohnagestell,52.544447620743234,13.333801177264531,Playground
Parkviertel,Plötzensee,52.54504299065421,13.328819274902344,Lake
Parkviertel,H Antwerpener Straße,52.548745147747454,13.348613780548865,Bus Stop
Parkviertel,Baba Sultan Köfteci,52.551697,13.350054,Kofte Place
Südliche Friedrichstadt,Berlinische Galerie,52.50349443401274,13.398402651232848,Art Museum
Südliche Friedrichstadt,NaNum,52.502560299809886,13.394136428833008,Korean Restaurant
Südliche Friedrichstadt,St. Agnes,52.500645241285184,13.40104614278766,Art Gallery
Südliche Friedrichstadt,König Gallery,52.5007963346421,13.40108333958754,Art Gallery
Südliche Friedrichstadt,Jüdisches Museum Berlin,52.501946388929426,13.395241498947144,History Museum
Südliche Friedrichstadt,MAHLZEIT Kreuzberg,52.49889271281548,13.400009368629338,Bistro
Südliche Friedrichstadt,Tiyatrom,52.50404884927763,13.39924998591818,Theater
Südliche Friedrichstadt,Charlotte 1,52.505344,13.393114,Italian Restaurant
Südliche Friedrichstadt,Carlier | Gebauer,52.505787477254415,13.394153061607286,Art Gallery
Südliche Friedrichstadt,Nobelhart & Schmutzig,52.50533,13.390483,Modern European Restaurant
Südliche Friedrichstadt,westberlin,52.50576542846483,13.390534436912274,Coffee Shop
Südliche Friedrichstadt,Altes Zollhaus,52.49659220630421,13.40122178935574,Wine Bar
Südliche Friedrichstadt,Game Science Center Berlin,52.50486346685847,13.393522525148,Science Museum
Südliche Friedrichstadt,Flying Steps Academy,52.50301816496556,13.407391986424827,Dance Studio
Südliche Friedrichstadt,Restaurant TIM RAUE,52.50686227699108,13.391638965162887,Modern European Restaurant
Südliche Friedrichstadt,Alsancak Simit Sarayı,52.495948,13.395356,Turkish Restaurant
Südliche Friedrichstadt,John & Thommy‘s,52.5055384700557,13.393144230693691,Bar
Südliche Friedrichstadt,Le Bon Mori,52.49967767873268,13.388140136629866,French Restaurant
Südliche Friedrichstadt,HAU 1 | Hebbel am Ufer,52.500032189110684,13.387387820139207,Theater
Südliche Friedrichstadt,ride.bln Studio Mitte,52.5087611625007,13.391629563159995,Cycle Studio
Südliche Friedrichstadt,Hallesches Haus General Store,52.49719041170512,13.390275603087503,Bistro
Südliche Friedrichstadt,Mama Cook,52.50297528052083,13.388150737751431,Vietnamese Restaurant
Südliche Friedrichstadt,Modulor,52.50349293851038,13.410140375994867,Arts & Crafts Store
Südliche Friedrichstadt,SPREE CrossFit,52.502843806522364,13.407586669756228,Gym / Fitness Center
Südliche Friedrichstadt,motion*s (motion*s Tanz- und Bewegungsstudio),52.50323297954792,13.408416509628294,Dance Studio
Südliche Friedrichstadt,Hotel Johann,52.495807603907636,13.40007172201482,Hotel
Südliche Friedrichstadt,Die Espressonisten,52.507648415439206,13.388159410183967,Coffee Shop
Südliche Friedrichstadt,Bakery & Coffee,52.50616019189693,13.406130590001856,Café
Südliche Friedrichstadt,HAU 2 | Hebbel am Ufer,52.49887755198866,13.385697648675205,Theater
Südliche Friedrichstadt,enso yoga berlin,52.509705392117255,13.39703360400076,Yoga Studio
Südliche Friedrichstadt,JustMusic,52.50397422151317,13.408974409103394,Music Store
Südliche Friedrichstadt,Prinzessinnengärten,52.50286547589601,13.410995108138165,Garden
Südliche Friedrichstadt,Chupenga,52.50629052412916,13.392837328451982,Burrito Place
Südliche Friedrichstadt,Grand Hostel,52.49842203535925,13.384516793290212,Hostel
Südliche Friedrichstadt,Marsano Flowers,52.50923323304768,13.392135797537648,Flower Shop
Südliche Friedrichstadt,Mix & Match,52.508732,13.393911,Salad Place
Südliche Friedrichstadt,Café Resturante Journale,52.50698419226306,13.398119866129537,Café
Südliche Friedrichstadt,Chili Coffee,52.50769647158264,13.392326721394955,Coffee Shop
Südliche Friedrichstadt,Zwipf,52.509037,13.392016,Breakfast Spot
Südliche Friedrichstadt,Hostaria Del Monte Croce,52.494132673012686,13.39634082324524,Italian Restaurant
Südliche Friedrichstadt,Trabi-Safari / Trabi-World,52.50762662685895,13.386632240518113,Rental Car Location
Südliche Friedrichstadt,Entrecôte,52.508503595789044,13.391074918766897,Steakhouse
Südliche Friedrichstadt,Zieten-Apotheke,52.49811904906019,13.384931087493896,Pharmacy
Südliche Friedrichstadt,Ristorante Sale e Tabacchi,52.50651607894083,13.391500588831969,Italian Restaurant
Südliche Friedrichstadt,Böcklerpark,52.49670820492938,13.407418727874756,Park
Südliche Friedrichstadt,A.HORN,52.495925,13.405344,Café
Südliche Friedrichstadt,Adina Apartment Hotel Berlin Checkpoint Charlie,52.50963425397286,13.397532639098973,Hotel
Südliche Friedrichstadt,Frau Tonis Parfum,52.507432097056245,13.388412594795227,Perfume Shop
Südliche Friedrichstadt,Taverna Athene,52.498527907594045,13.385537236408604,Taverna
Südliche Friedrichstadt,Little Green Rabbit,52.508782640619074,13.389224714135477,Salad Place
Südliche Friedrichstadt,Ritter Butzke,52.50282340294553,13.40804611989337,Nightclub
Südliche Friedrichstadt,Junge - Die Bäckerei,52.50689690057598,13.393291229527554,Bakery
Südliche Friedrichstadt,Team Escape,52.507639055521814,13.387574915553719,Escape Room
Südliche Friedrichstadt,Motel One Berlin-Spittelmarkt,52.51081460915434,13.400868773460388,Hotel
Südliche Friedrichstadt,Buchhandlung am Moritzplatz,52.50356439036725,13.41027681121108,Bookstore
Südliche Friedrichstadt,van Loon Restaurantschiff,52.49582143246863,13.4070826800045,German Restaurant
Südliche Friedrichstadt,LPG BioMarkt,52.49591051023063,13.388715124262275,Organic Grocery
Südliche Friedrichstadt,B-swingt,52.50180944600324,13.411082364671932,Dance Studio
Südliche Friedrichstadt,Basement Boulderstudio,52.50383381099916,13.38361144065857,Climbing Gym
Südliche Friedrichstadt,asisi Panorama THE WALL,52.507822240964785,13.38968045548221,History Museum
Südliche Friedrichstadt,Sommerbad Kreuzberg | Prinzenbad,52.49817900304599,13.406295992253497,Pool
Südliche Friedrichstadt,WAU | Wirtshaus am Ufer,52.499000803653175,13.385961055755615,Gastropub
Südliche Friedrichstadt,AVAN,52.50910138180226,13.388735019641526,Asian Restaurant
Südliche Friedrichstadt,Ellys Back & Café,52.49818436482165,13.3853280544281,Bakery
Südliche Friedrichstadt,The Yard Hotel,52.49914531869051,13.39979160441218,Hotel
Südliche Friedrichstadt,Novum Select Hotel Berlin The Wall,52.507945591800805,13.388608718368271,Hotel
Südliche Friedrichstadt,Les Amis,52.50875560926518,13.392169282750062,Café
Südliche Friedrichstadt,Spätzle Club,52.510680750205964,13.40229570865631,Swabian Restaurant
Südliche Friedrichstadt,Ökotussi,52.498151706953045,13.38478088378906,Vegetarian / Vegan Restaurant
Südliche Friedrichstadt,Dookie,52.502998,13.409968,Pizza Place
Südliche Friedrichstadt,HAU 3 | Hebbel am Ufer,52.49753803223642,13.385848357590852,Theater
Südliche Friedrichstadt,High5,52.5104302,13.3975061,Gym / Fitness Center
Südliche Friedrichstadt,Crowne Plaza Berlin Potsdamer Platz,52.5015295,13.3830256,Hotel
Südliche Friedrichstadt,Getränke Hoffmann,52.49870264111934,13.40353980466,Food & Drink Shop
Südliche Friedrichstadt,minimum im Aufbau Haus,52.50318334,13.40982699,Furniture / Home Store
Südliche Friedrichstadt,Hotel Gat Point Charlie,52.50889793775351,13.38823873091376,Hotel
Südliche Friedrichstadt,Getränke Hoffmann,52.506017853844675,13.401942469767615,Liquor Store
Südliche Friedrichstadt,International Süpermarket,52.504793447520264,13.407399070596492,Grocery Store
Südliche Friedrichstadt,ZWEITAUSEND - Kaffee Kantine,52.503108893768555,13.407526016235352,Coffee Shop
Südliche Friedrichstadt,ÏMA Design Village,52.50202852864877,13.4111661803341,Event Space
Südliche Friedrichstadt,Backyard,52.49814997547229,13.404746062897209,Nightclub
Südliche Friedrichstadt,Burgers & Hiphop,52.50313773939755,13.408944084296653,Burger Joint
Südliche Friedrichstadt,Divan Türkü Bar,52.50567229964117,13.406360659574444,Bar
Südliche Friedrichstadt,Pizzeria Laila,52.4947320689501,13.400458526135502,Italian Restaurant
Südliche Friedrichstadt,Grimm's Hotel,52.50838380227373,13.40512883619959,Hotel
Südliche Friedrichstadt,MIRIKA,52.49999266651727,13.407587532743982,Gastropub
Südliche Friedrichstadt,Motel One Berlin-Mitte,52.50423871451912,13.411474227905273,Hotel
Südliche Friedrichstadt,Nah und Gut Akyuez,52.494448827970366,13.400183815524903,Supermarket
Südliche Friedrichstadt,Café Dix,52.50346734473606,13.39855135289351,Café
Südliche Friedrichstadt,Gung Korean Restaurant,52.50878974820595,13.404687623935066,Korean Restaurant
Südliche Friedrichstadt,Sandwich Bar,52.509097265853846,13.404543399810791,Sandwich Place
Südliche Friedrichstadt,Innervisions/Muting The Noise,52.49430580686262,13.39882551287591,Music Store
Südliche Friedrichstadt,Waldeckpark,52.50612988114617,13.403041257076449,Park
Südliche Friedrichstadt,Prince Charles,52.50317850882833,13.408848428768707,Nightclub
Südliche Friedrichstadt,Freudenzimmer,52.501792165418486,13.411753982471163,Nightclub
Südliche Friedrichstadt,Shishi,52.502155,13.411516,Israeli Restaurant
Südliche Friedrichstadt,Aral,52.50187584,13.409716,Gas Station
Südliche Friedrichstadt,Pacifico,52.50384734485071,13.40989250334581,Korean Restaurant
Südliche Friedrichstadt,Theater Aufbau Kreuzberg,52.50314471039329,13.409262875080247,Indie Theater
Südliche Friedrichstadt,Parker Bowles,52.50304358532296,13.409918546676636,Bistro
Karl-Marx-Allee-Nord,Freiluftkino Friedrichshain,52.52537994401943,13.435410261154175,Indie Movie Theater
Karl-Marx-Allee-Nord,Volkspark Friedrichshain,52.52763188432334,13.435378074645996,Park
Karl-Marx-Allee-Nord,Feinbäckerei Schubbert,52.51874274789905,13.438644391235899,Bakery
Karl-Marx-Allee-Nord,Stoff und Stil,52.52456931899002,13.443069606507812,Fabric Shop
Karl-Marx-Allee-Nord,Themengarten Bachlauf,52.526600575268155,13.434594869613647,Garden
Karl-Marx-Allee-Nord,Laufstrecke im Volkspark Friedrichshain,52.528780655772515,13.442437648773193,Track
Karl-Marx-Allee-Nord,Briefmarken Weine - Grande Vini Piccola Cucina,52.517439910403716,13.44258899311813,Italian Restaurant
Karl-Marx-Allee-Nord,Rembrandt Burger,52.51997371400662,13.447589191840589,Burger Joint
Karl-Marx-Allee-Nord,Tilsiter Lichtspiele,52.52066606243507,13.447136417930317,Indie Movie Theater
Karl-Marx-Allee-Nord,Il Pane e le Rose,52.529358243671346,13.4344049701531,Italian Restaurant
Karl-Marx-Allee-Nord,Pomodorino,52.52220765152743,13.449970217055668,Pizza Place
Karl-Marx-Allee-Nord,Viet Ha - Goldener Karpfen,52.51926107210154,13.433382700027284,Asian Restaurant
Karl-Marx-Allee-Nord,SCHOENBRUNN,52.52800667429906,13.433972597122192,Beer Garden
Karl-Marx-Allee-Nord,Muckel Café,52.529556,13.433817,Café
Karl-Marx-Allee-Nord,Pavillon,52.524985010239455,13.432064962829257,Beer Garden
Karl-Marx-Allee-Nord,Computerspielemuseum,52.51748970846354,13.441899511634173,Science Museum
Karl-Marx-Allee-Nord,Sommerhaus KaffeeBar,52.5301852281776,13.436099127689948,Café
Karl-Marx-Allee-Nord,Filmtheater am Friedrichshain,52.529068975520296,13.430495290983881,Indie Movie Theater
